match_id,team_id,venue_id,team_name,date,start_time,team_score,opponent_id,opponent_score,all_out,declare,extras,raid_bonus_points,raid_touch_points,tackle_capture_points,tackle_capture_bonus_points,empty_raids_count,successful_raids_count,unsuccessful_raids_count,successful_tackles_count,unsuccessful_tackles_count,result,series_name,stage,is_home
1719,7,11,Puneri Paltan,8/10/2019,20:30,30,2,32,0,0,1,8,14,6,1,12,21,10,6,16,Dabang Delhi K.C. Beat Puneri Paltan  (32-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1719,2,11,Dabang Delhi K.C.,8/10/2019,20:30,32,7,30,2,0,2,3,16,9,0,17,19,6,9,14,Dabang Delhi K.C. Beat Puneri Paltan  (32-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1720,1,11,Bengaluru Bulls,8/11/2019,19:30,30,28,33,2,0,2,3,14,9,0,15,15,11,9,13,Haryana Steelers Beat Bengaluru Bulls  (33-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1720,28,11,Haryana Steelers,8/11/2019,19:30,33,1,30,2,0,1,5,13,11,1,15,15,11,11,14,Haryana Steelers Beat Bengaluru Bulls  (33-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1721,31,11,Gujarat Fortunegiants,8/11/2019,20:30,24,8,30,0,0,1,7,8,8,0,12,12,16,8,8,Telugu Titans Beat Gujarat Fortunegiants  (30-24 ),"Pro Kabaddi League Season 7, 2019",League,1
1721,8,11,Telugu Titans,8/11/2019,20:30,30,31,24,2,0,1,3,8,16,0,18,12,9,16,8,Telugu Titans Beat Gujarat Fortunegiants  (30-24 ),"Pro Kabaddi League Season 7, 2019",League,0
1722,4,11,Bengal Warriors,8/12/2019,19:30,29,8,29,2,0,3,3,10,10,1,16,11,11,10,8,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1722,8,11,Telugu Titans,8/12/2019,19:30,29,4,29,2,0,4,5,8,10,0,18,10,11,10,10,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1723,30,11,U.P. Yoddha,8/12/2019,20:30,35,1,33,4,0,0,2,14,14,1,19,13,10,14,11,U.P. Yoddha Beat Bengaluru Bulls  (35-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1723,1,11,Bengaluru Bulls,8/12/2019,20:30,33,30,35,0,0,1,11,11,10,0,11,17,14,10,14,U.P. Yoddha Beat Bengaluru Bulls  (35-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1724,30,11,U.P. Yoddha,8/14/2019,19:30,33,28,36,2,0,0,11,10,10,0,16,13,12,10,14,Haryana Steelers Beat U.P. Yoddha  (36-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1724,28,11,Haryana Steelers,8/14/2019,19:30,36,30,33,4,0,0,6,14,12,0,15,17,10,12,10,Haryana Steelers Beat U.P. Yoddha  (36-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1725,31,11,Gujarat Fortunegiants,8/14/2019,20:30,26,4,28,0,0,0,5,10,6,5,17,14,9,6,15,Bengal Warriors Beat Gujarat Fortunegiants  (28-26 ),"Pro Kabaddi League Season 7, 2019",League,1
1725,4,11,Bengal Warriors,8/14/2019,20:30,28,31,26,2,0,3,1,15,7,0,19,15,6,7,10,Bengal Warriors Beat Gujarat Fortunegiants  (28-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1726,3,11,Jaipur Pink Panthers,8/15/2019,19:30,33,7,25,4,0,0,0,16,13,0,19,15,5,13,10,Jaipur Pink Panthers Beat Puneri Paltan  (33-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1726,7,11,Puneri Paltan,8/15/2019,19:30,25,3,33,0,0,1,6,10,5,3,12,14,13,5,16,Jaipur Pink Panthers Beat Puneri Paltan  (33-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1727,5,11,U Mumba,8/16/2019,19:30,34,6,30,2,0,2,8,16,5,1,18,16,8,5,15,U Mumba Beat Patna Pirates  (34-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1727,6,11,Patna Pirates,8/16/2019,19:30,30,5,34,2,0,3,2,15,7,1,19,16,6,7,16,U Mumba Beat Patna Pirates  (34-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1728,31,11,Gujarat Fortunegiants,8/16/2019,20:30,19,3,22,0,0,2,1,7,9,0,19,6,13,9,5,Jaipur Pink Panthers Beat Gujarat Fortunegiants  (22-19 ),"Pro Kabaddi League Season 7, 2019",League,1
1728,3,11,Jaipur Pink Panthers,8/16/2019,20:30,22,31,19,0,0,0,4,5,13,0,21,7,11,13,7,Jaipur Pink Panthers Beat Gujarat Fortunegiants  (22-19 ),"Pro Kabaddi League Season 7, 2019",League,0
1729,29,16,Tamil Thalaivas,8/17/2019,19:30,21,1,32,0,0,0,4,11,6,0,19,12,10,6,13,Bengaluru Bulls Beat Tamil Thalaivas  (32-21 ),"Pro Kabaddi League Season 7, 2019",League,1
1729,1,16,Bengaluru Bulls,8/17/2019,19:30,32,29,21,4,0,3,2,13,9,1,18,16,6,9,11,Bengaluru Bulls Beat Tamil Thalaivas  (32-21 ),"Pro Kabaddi League Season 7, 2019",League,0
1730,4,16,Bengal Warriors,8/17/2019,20:30,30,2,30,2,0,2,5,14,6,1,17,14,7,6,14,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1730,2,16,Dabang Delhi K.C.,8/17/2019,20:30,30,4,30,2,0,3,4,14,6,1,15,16,7,6,14,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1731,28,16,Haryana Steelers,8/18/2019,19:30,29,8,40,0,0,4,4,18,3,0,10,20,11,3,20,Telugu Titans Beat Haryana Steelers  (40-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1731,8,16,Telugu Titans,8/18/2019,19:30,40,28,29,4,0,2,4,20,10,0,16,21,4,10,18,Telugu Titans Beat Haryana Steelers  (40-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1732,29,16,Tamil Thalaivas,8/18/2019,20:30,31,7,31,2,0,1,4,14,10,0,19,14,11,10,11,Match Tied,"Pro Kabaddi League Season 7, 2019",League,1
1732,7,16,Puneri Paltan,8/18/2019,20:30,31,29,31,2,0,1,5,11,11,1,19,15,11,11,14,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1733,5,16,U Mumba,8/19/2019,19:30,27,28,30,2,0,1,3,11,8,2,18,12,9,8,13,Haryana Steelers Beat U Mumba  (30-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1733,28,16,Haryana Steelers,8/19/2019,19:30,30,5,27,2,0,3,3,13,7,2,19,12,8,7,11,Haryana Steelers Beat U Mumba  (30-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1734,30,16,U.P. Yoddha,8/19/2019,20:30,31,3,24,2,0,0,3,15,10,1,23,13,6,10,12,U.P. Yoddha Beat Jaipur Pink Panthers  (31-24 ),"Pro Kabaddi League Season 7, 2019",League,0
1734,3,16,Jaipur Pink Panthers,8/19/2019,20:30,24,30,31,0,0,1,2,12,6,3,19,12,10,6,15,U.P. Yoddha Beat Jaipur Pink Panthers  (31-24 ),"Pro Kabaddi League Season 7, 2019",League,0
1735,7,16,Puneri Paltan,8/21/2019,19:30,31,1,23,2,0,0,1,12,16,0,24,10,7,16,16,Puneri Paltan Beat Bengaluru Bulls  (31-23 ),"Pro Kabaddi League Season 7, 2019",League,0
1735,1,16,Bengaluru Bulls,8/21/2019,19:30,23,7,31,0,0,1,0,16,6,0,12,13,16,6,12,Puneri Paltan Beat Bengaluru Bulls  (31-23 ),"Pro Kabaddi League Season 7, 2019",League,0
1736,29,16,Tamil Thalaivas,8/21/2019,20:30,26,3,28,2,0,2,1,15,6,0,19,14,9,6,6,Jaipur Pink Panthers Beat Tamil Thalaivas  (28-26 ),"Pro Kabaddi League Season 7, 2019",League,1
1736,3,16,Jaipur Pink Panthers,8/21/2019,20:30,28,29,26,0,0,3,8,6,8,3,21,14,7,8,15,Jaipur Pink Panthers Beat Tamil Thalaivas  (28-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1737,4,16,Bengal Warriors,8/22/2019,19:30,35,6,26,4,0,0,5,15,11,0,19,18,5,11,14,Bengal Warriors Beat Patna Pirates  (35-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1737,6,16,Patna Pirates,8/22/2019,19:30,26,4,35,2,0,0,4,14,5,1,15,16,11,5,15,Bengal Warriors Beat Patna Pirates  (35-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1738,31,16,Gujarat Fortunegiants,8/23/2019,19:30,29,6,26,2,0,0,5,11,11,0,22,13,8,11,12,Gujarat Fortunegiants Beat Patna Pirates  (29-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1738,6,16,Patna Pirates,8/23/2019,19:30,26,31,29,2,0,1,2,12,8,1,21,10,11,8,11,Gujarat Fortunegiants Beat Patna Pirates  (29-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1739,29,16,Tamil Thalaivas,8/23/2019,20:30,24,5,29,0,0,4,2,12,6,0,15,12,12,6,13,U Mumba Beat Tamil Thalaivas  (29-24 ),"Pro Kabaddi League Season 7, 2019",League,1
1739,5,16,U Mumba,8/23/2019,20:30,29,29,24,2,0,2,1,13,10,1,20,11,8,10,12,U Mumba Beat Tamil Thalaivas  (29-24 ),"Pro Kabaddi League Season 7, 2019",League,0
1740,2,2,Dabang Delhi K.C.,8/24/2019,19:30,33,1,31,2,0,0,12,9,10,0,17,16,10,10,14,Dabang Delhi K.C. Beat Bengaluru Bulls  (33-31 ),"Pro Kabaddi League Season 7, 2019",League,1
1740,1,2,Bengaluru Bulls,8/24/2019,19:30,31,2,33,2,0,0,5,14,10,0,16,16,10,10,9,Dabang Delhi K.C. Beat Bengaluru Bulls  (33-31 ),"Pro Kabaddi League Season 7, 2019",League,0
1741,3,2,Jaipur Pink Panthers,8/24/2019,20:30,21,8,24,0,0,1,3,3,9,5,22,5,12,9,6,Telugu Titans Beat Jaipur Pink Panthers  (24-21 ),"Pro Kabaddi League Season 7, 2019",League,0
1741,8,2,Telugu Titans,8/24/2019,20:30,24,3,21,0,0,0,3,6,12,3,22,9,9,12,3,Telugu Titans Beat Jaipur Pink Panthers  (24-21 ),"Pro Kabaddi League Season 7, 2019",League,0
1742,3,2,Jaipur Pink Panthers,8/25/2019,19:30,30,1,41,2,0,3,4,9,10,2,17,11,16,10,15,Bengaluru Bulls Beat Jaipur Pink Panthers  (41-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1742,1,2,Bengaluru Bulls,8/25/2019,19:30,41,3,30,4,0,0,6,15,16,0,15,16,13,16,9,Bengaluru Bulls Beat Jaipur Pink Panthers  (41-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1743,2,2,Dabang Delhi K.C.,8/25/2019,20:30,36,30,27,4,0,2,5,15,10,0,18,16,8,10,12,Dabang Delhi K.C. Beat U.P. Yoddha  (36-27 ),"Pro Kabaddi League Season 7, 2019",League,1
1743,30,2,U.P. Yoddha,8/25/2019,20:30,27,2,36,0,0,0,6,12,8,1,18,13,11,8,15,Dabang Delhi K.C. Beat U.P. Yoddha  (36-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1744,4,2,Bengal Warriors,8/26/2019,19:30,33,28,36,2,0,2,3,21,5,0,12,21,7,5,19,Haryana Steelers Beat Bengal Warriors  (36-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1744,28,2,Haryana Steelers,8/26/2019,19:30,36,4,33,2,0,3,4,19,7,1,16,18,6,7,21,Haryana Steelers Beat Bengal Warriors  (36-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1745,30,2,U.P. Yoddha,8/26/2019,20:30,35,7,30,4,0,1,0,20,10,0,20,16,8,10,13,U.P. Yoddha Beat Puneri Paltan  (35-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1745,7,2,Puneri Paltan,8/26/2019,20:30,30,30,35,2,0,1,6,13,7,1,18,16,10,7,20,U.P. Yoddha Beat Puneri Paltan  (35-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1746,31,2,Gujarat Fortunegiants,8/28/2019,19:30,25,28,41,0,0,1,4,12,6,2,12,15,14,6,19,Haryana Steelers Beat Gujarat Fortunegiants  (41-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1746,28,2,Haryana Steelers,8/28/2019,19:30,41,31,25,6,0,1,1,19,14,0,20,15,6,14,12,Haryana Steelers Beat Gujarat Fortunegiants  (41-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1747,2,2,Dabang Delhi K.C.,8/28/2019,20:30,40,5,24,6,0,0,2,16,16,0,18,15,8,16,7,Dabang Delhi K.C. Beat U Mumba  (40-24 ),"Pro Kabaddi League Season 7, 2019",League,1
1747,5,2,U Mumba,8/28/2019,20:30,24,2,40,0,0,0,7,7,8,2,16,10,16,8,16,Dabang Delhi K.C. Beat U Mumba  (40-24 ),"Pro Kabaddi League Season 7, 2019",League,0
1748,4,2,Bengal Warriors,8/29/2019,19:30,35,29,26,4,0,0,1,20,10,0,19,18,6,10,12,Bengal Warriors Beat Tamil Thalaivas  (35-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1748,29,2,Tamil Thalaivas,8/29/2019,19:30,26,4,35,0,0,0,8,12,6,0,19,14,10,6,20,Bengal Warriors Beat Tamil Thalaivas  (35-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1749,8,2,Telugu Titans,8/30/2019,19:30,27,7,34,0,0,0,4,6,10,7,22,9,14,10,11,Puneri Paltan Beat Telugu Titans  (34-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1749,7,2,Puneri Paltan,8/30/2019,19:30,34,8,27,2,0,3,4,11,14,0,21,13,10,14,6,Puneri Paltan Beat Telugu Titans  (34-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1750,2,2,Dabang Delhi K.C.,8/30/2019,20:30,38,6,35,4,0,0,9,14,11,0,16,18,7,11,18,Dabang Delhi K.C. Beat Patna Pirates  (38-35 ),"Pro Kabaddi League Season 7, 2019",League,1
1750,6,2,Patna Pirates,8/30/2019,20:30,35,2,38,4,0,0,6,18,7,0,13,17,11,7,14,Dabang Delhi K.C. Beat Patna Pirates  (38-35 ),"Pro Kabaddi League Season 7, 2019",League,0
1751,1,1,Bengaluru Bulls,8/31/2019,19:30,23,31,32,0,0,1,4,5,10,3,21,9,14,10,10,Gujarat Fortunegiants Beat Bengaluru Bulls  (32-23 ),"Pro Kabaddi League Season 7, 2019",League,1
1751,31,1,Gujarat Fortunegiants,8/31/2019,19:30,32,1,23,4,0,4,1,10,13,0,24,10,10,13,5,Gujarat Fortunegiants Beat Bengaluru Bulls  (32-23 ),"Pro Kabaddi League Season 7, 2019",League,0
1752,5,1,U Mumba,8/31/2019,20:30,47,3,21,8,0,2,1,21,15,0,22,17,3,15,5,U Mumba Beat Jaipur Pink Panthers  (47-21 ),"Pro Kabaddi League Season 7, 2019",League,0
1752,3,1,Jaipur Pink Panthers,8/31/2019,20:30,21,5,47,0,0,1,10,5,3,2,15,10,17,3,21,U Mumba Beat Jaipur Pink Panthers  (47-21 ),"Pro Kabaddi League Season 7, 2019",League,0
1753,30,1,U.P. Yoddha,9/1/2019,19:30,32,4,29,2,0,2,1,11,14,2,24,11,11,14,9,U.P. Yoddha Beat Bengal Warriors  (32-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1753,4,1,Bengal Warriors,9/1/2019,19:30,29,30,32,0,0,3,6,9,9,2,19,12,14,9,11,U.P. Yoddha Beat Bengal Warriors  (32-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1754,1,1,Bengaluru Bulls,9/1/2019,20:30,33,29,27,2,0,1,4,18,7,1,15,17,10,7,11,Bengaluru Bulls Beat Tamil Thalaivas  (33-27 ),"Pro Kabaddi League Season 7, 2019",League,1
1754,29,1,Tamil Thalaivas,9/1/2019,20:30,27,1,33,0,0,1,3,11,10,2,22,12,8,10,18,Bengaluru Bulls Beat Tamil Thalaivas  (33-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1755,7,1,Puneri Paltan,9/2/2019,19:30,27,28,41,0,0,1,1,17,7,1,14,14,15,7,18,Haryana Steelers Beat Puneri Paltan  (41-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1755,28,1,Haryana Steelers,9/2/2019,19:30,41,7,27,4,0,2,3,18,13,1,18,18,7,13,17,Haryana Steelers Beat Puneri Paltan  (41-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1756,8,1,Telugu Titans,9/2/2019,20:30,35,29,30,2,0,3,4,17,8,1,17,20,7,8,19,Telugu Titans Beat Tamil Thalaivas  (35-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1756,29,1,Tamil Thalaivas,9/2/2019,20:30,30,8,35,0,0,0,3,19,7,1,15,17,11,7,17,Telugu Titans Beat Tamil Thalaivas  (35-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1757,3,1,Jaipur Pink Panthers,9/4/2019,19:30,44,2,46,4,0,5,7,15,11,2,19,14,11,11,20,Dabang Delhi K.C. Beat Jaipur Pink Panthers  (46-44 ),"Pro Kabaddi League Season 7, 2019",League,0
1757,2,1,Dabang Delhi K.C.,9/4/2019,19:30,46,3,44,4,0,5,8,20,9,0,11,20,12,9,15,Dabang Delhi K.C. Beat Jaipur Pink Panthers  (46-44 ),"Pro Kabaddi League Season 7, 2019",League,0
1758,1,1,Bengaluru Bulls,9/4/2019,20:30,40,6,39,2,0,1,3,21,10,3,14,21,11,10,14,Bengaluru Bulls Beat Patna Pirates  (40-39 ),"Pro Kabaddi League Season 7, 2019",League,1
1758,6,1,Patna Pirates,9/4/2019,20:30,39,1,40,2,0,1,7,14,11,4,22,14,10,11,21,Bengaluru Bulls Beat Patna Pirates  (40-39 ),"Pro Kabaddi League Season 7, 2019",League,0
1759,7,1,Puneri Paltan,9/5/2019,19:30,33,5,33,4,0,5,3,9,10,2,20,10,12,10,14,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1759,5,1,U Mumba,9/5/2019,19:30,33,7,33,2,0,2,4,14,11,0,15,17,10,11,9,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1760,6,1,Patna Pirates,9/6/2019,19:30,29,30,41,2,0,0,4,15,6,2,21,13,13,6,18,U.P. Yoddha Beat Patna Pirates  (41-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1760,30,1,U.P. Yoddha,9/6/2019,19:30,41,6,29,6,0,1,2,18,13,1,24,16,6,13,15,U.P. Yoddha Beat Patna Pirates  (41-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1761,1,1,Bengaluru Bulls,9/6/2019,20:30,40,8,39,4,0,1,6,22,7,0,18,18,8,7,23,Bengaluru Bulls Beat Telugu Titans  (40-39 ),"Pro Kabaddi League Season 7, 2019",League,1
1761,8,1,Telugu Titans,9/6/2019,20:30,39,1,40,2,0,0,6,23,8,0,15,21,8,8,22,Bengaluru Bulls Beat Telugu Titans  (40-39 ),"Pro Kabaddi League Season 7, 2019",League,0
1762,4,4,Bengal Warriors,9/7/2019,19:30,25,31,25,0,0,0,4,13,8,0,19,14,8,8,13,Match Tied,"Pro Kabaddi League Season 7, 2019",League,1
1762,31,4,Gujarat Fortunegiants,9/7/2019,19:30,25,4,25,0,0,1,3,13,8,0,20,14,8,8,13,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1763,2,4,Dabang Delhi K.C.,9/7/2019,20:30,25,28,47,0,0,1,9,10,5,0,12,15,13,5,21,Haryana Steelers Beat Dabang Delhi K.C.  (47-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1763,28,4,Haryana Steelers,9/7/2019,20:30,47,2,25,6,0,1,5,21,13,1,19,17,5,13,10,Haryana Steelers Beat Dabang Delhi K.C.  (47-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1764,2,4,Dabang Delhi K.C.,9/8/2019,19:30,50,29,34,6,0,4,7,25,8,0,8,29,4,8,13,Dabang Delhi K.C. Beat Tamil Thalaivas  (50-34 ),"Pro Kabaddi League Season 7, 2019",League,0
1764,29,4,Tamil Thalaivas,9/8/2019,19:30,34,2,50,0,0,4,14,13,3,0,9,20,12,3,25,Dabang Delhi K.C. Beat Tamil Thalaivas  (50-34 ),"Pro Kabaddi League Season 7, 2019",League,0
1765,4,4,Bengal Warriors,9/8/2019,20:30,42,7,39,4,0,1,7,20,9,1,11,18,13,9,15,Bengal Warriors Beat Puneri Paltan  (42-39 ),"Pro Kabaddi League Season 7, 2019",League,1
1765,7,4,Puneri Paltan,9/8/2019,20:30,39,4,42,4,0,1,7,15,12,0,15,16,10,12,20,Bengal Warriors Beat Puneri Paltan  (42-39 ),"Pro Kabaddi League Season 7, 2019",League,0
1766,30,4,U.P. Yoddha,9/9/2019,19:30,33,31,26,4,0,1,3,13,12,0,22,13,5,12,12,U.P. Yoddha Beat Gujarat Fortunegiants  (33-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1766,31,4,Gujarat Fortunegiants,9/9/2019,19:30,26,30,33,2,0,1,4,12,5,2,19,10,12,5,13,U.P. Yoddha Beat Gujarat Fortunegiants  (33-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1767,29,4,Tamil Thalaivas,9/9/2019,20:30,25,6,51,0,0,1,5,13,5,1,16,16,13,5,25,Patna Pirates Beat Tamil Thalaivas  (51-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1767,6,4,Patna Pirates,9/9/2019,20:30,51,29,25,8,0,1,3,25,13,1,21,20,5,13,13,Patna Pirates Beat Tamil Thalaivas  (51-25 ),"Pro Kabaddi League Season 7, 2019",League,0
1768,28,4,Haryana Steelers,9/11/2019,19:30,32,3,32,2,0,0,4,13,12,1,18,12,12,12,13,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1768,3,4,Jaipur Pink Panthers,9/11/2019,19:30,32,28,32,4,0,2,3,13,10,0,18,13,12,10,13,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1769,4,4,Bengal Warriors,9/11/2019,20:30,29,5,26,2,0,1,3,13,9,1,20,14,6,9,13,Bengal Warriors Beat U Mumba  (29-26 ),"Pro Kabaddi League Season 7, 2019",League,1
1769,5,4,U Mumba,9/11/2019,20:30,26,4,29,0,0,0,7,13,6,0,14,15,10,6,13,Bengal Warriors Beat U Mumba  (29-26 ),"Pro Kabaddi League Season 7, 2019",League,0
1770,3,4,Jaipur Pink Panthers,9/12/2019,19:30,33,6,36,0,0,1,7,16,6,3,19,16,9,6,20,Patna Pirates Beat Jaipur Pink Panthers  (36-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1770,6,4,Patna Pirates,9/12/2019,19:30,36,3,33,2,0,1,3,20,9,1,19,20,6,9,16,Patna Pirates Beat Jaipur Pink Panthers  (36-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1771,8,4,Telugu Titans,9/10/2019,19:30,27,5,41,2,0,1,7,8,7,2,14,11,16,7,15,U Mumba Beat Telugu Titans  (41-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1771,5,4,U Mumba,9/10/2019,19:30,41,8,27,6,0,2,3,15,15,0,16,16,8,15,8,U Mumba Beat Telugu Titans  (41-27 ),"Pro Kabaddi League Season 7, 2019",League,0
1772,4,4,Bengal Warriors,9/12/2019,20:30,42,1,40,4,0,1,7,18,12,0,18,18,7,12,21,Bengal Warriors Beat Bengaluru Bulls  (42-40 ),"Pro Kabaddi League Season 7, 2019",League,1
1772,1,4,Bengaluru Bulls,9/12/2019,20:30,40,4,42,2,0,3,7,21,6,1,11,19,13,6,18,Bengal Warriors Beat Bengaluru Bulls  (42-40 ),"Pro Kabaddi League Season 7, 2019",League,0
1773,7,7,Puneri Paltan,9/14/2019,19:30,43,31,33,4,0,1,4,16,16,2,15,17,9,16,12,Puneri Paltan Beat Gujarat Fortunegiants  (43-33 ),"Pro Kabaddi League Season 7, 2019",League,1
1773,31,7,Gujarat Fortunegiants,9/14/2019,19:30,33,7,43,2,0,6,5,12,7,1,9,15,17,7,16,Puneri Paltan Beat Gujarat Fortunegiants  (43-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1774,29,7,Tamil Thalaivas,9/14/2019,20:30,35,28,43,2,0,2,4,18,7,2,13,15,15,7,19,Haryana Steelers Beat Tamil Thalaivas  (43-35 ),"Pro Kabaddi League Season 7, 2019",League,0
1774,28,7,Haryana Steelers,9/14/2019,20:30,43,29,35,4,0,1,4,19,14,1,20,16,8,14,18,Haryana Steelers Beat Tamil Thalaivas  (43-35 ),"Pro Kabaddi League Season 7, 2019",League,0
1775,2,7,Dabang Delhi K.C.,9/15/2019,19:30,34,31,30,4,0,1,3,16,10,0,19,16,8,10,13,Dabang Delhi K.C. Beat Gujarat Fortunegiants  (34-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1775,31,7,Gujarat Fortunegiants,9/15/2019,19:30,30,2,34,2,0,4,6,13,5,0,15,16,11,5,16,Dabang Delhi K.C. Beat Gujarat Fortunegiants  (34-30 ),"Pro Kabaddi League Season 7, 2019",League,0
1776,7,7,Puneri Paltan,9/15/2019,20:30,33,6,55,0,0,0,9,16,7,1,6,18,18,7,24,Patna Pirates Beat Puneri Paltan  (55-33 ),"Pro Kabaddi League Season 7, 2019",League,1
1776,6,7,Patna Pirates,9/15/2019,20:30,55,7,33,8,0,3,2,24,17,1,14,22,7,17,16,Patna Pirates Beat Puneri Paltan  (55-33 ),"Pro Kabaddi League Season 7, 2019",League,0
1777,3,7,Jaipur Pink Panthers,9/16/2019,19:30,32,30,38,0,0,1,7,13,8,3,20,12,10,8,20,U.P. Yoddha Beat Jaipur Pink Panthers  (38-32 ),"Pro Kabaddi League Season 7, 2019",League,0
1777,30,7,U.P. Yoddha,9/16/2019,19:30,38,3,32,4,0,3,3,20,8,0,18,16,8,8,13,U.P. Yoddha Beat Jaipur Pink Panthers  (38-32 ),"Pro Kabaddi League Season 7, 2019",League,0
1778,8,7,Telugu Titans,9/16/2019,20:30,29,2,37,0,0,1,6,13,7,2,13,16,11,7,15,Dabang Delhi K.C. Beat Telugu Titans  (37-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1778,2,7,Dabang Delhi K.C.,9/16/2019,20:30,37,8,29,4,0,2,5,15,11,0,13,18,8,11,13,Dabang Delhi K.C. Beat Telugu Titans  (37-29 ),"Pro Kabaddi League Season 7, 2019",League,0
1779,5,7,U Mumba,9/18/2019,19:30,39,30,36,4,0,4,2,18,10,1,17,16,9,10,16,U Mumba Beat U.P. Yoddha  (39-36 ),"Pro Kabaddi League Season 7, 2019",League,0
1779,30,7,U.P. Yoddha,9/18/2019,19:30,36,5,39,2,0,3,6,16,7,2,15,16,10,7,18,U Mumba Beat U.P. Yoddha  (39-36 ),"Pro Kabaddi League Season 7, 2019",League,0
1780,7,7,Puneri Paltan,9/18/2019,20:30,36,29,36,4,0,2,2,17,11,0,17,18,7,11,19,Match Tied,"Pro Kabaddi League Season 7, 2019",League,1
1780,29,7,Tamil Thalaivas,9/18/2019,20:30,36,7,36,2,0,1,7,19,6,1,9,21,12,6,17,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
1781,4,7,Bengal Warriors,9/19/2019,19:30,48,28,36,6,0,1,5,25,11,0,16,23,5,11,21,Bengal Warriors Beat Haryana Steelers  (48-36 ),"Pro Kabaddi League Season 7, 2019",League,0
1781,28,7,Haryana Steelers,9/19/2019,19:30,36,4,48,2,0,0,8,21,5,0,12,21,11,5,25,Bengal Warriors Beat Haryana Steelers  (48-36 ),"Pro Kabaddi League Season 7, 2019",League,0
1782,8,7,Telugu Titans,9/20/2019,19:30,42,6,42,4,0,3,8,19,8,0,13,20,8,8,24,Match Tied,"Pro Kabaddi League Season 7, 2019",League,0
